Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
4866,Isabella,29,Female,Chicago,2023-11-23,770.18
4867,Christopher,47,Male,Charlotte,2024-01-07,348.45
4868,Oliver,48,Male,San Jose,2025-05-22,139.09
4869,Isaac,52,Male,Fresno,2024-09-02,50.0
4870,Victor,35,Male,Boston,2024-11-18,614.48
4871,Charlotte,30,Female,Oklahoma City,2025-03-23,260.57
4872,Benjamin,43,Male,Fresno,2025-03-18,89.3
4873,Samuel,19,Male,Tucson,2025-08-07,596.78
4874,Benjamin,18,Male,Las Vegas,2025-03-08,412.1
4875,Nina,39,Female,Phoenix,2024-05-03,312.8
4876,Christopher,42,Male,Fort Worth,2024-09-16,221.63
4877,Penny,61,Female,Chicago,2024-08-03,1228.84
4878,Nathan,42,Male,Charlotte,2025-06-12,554.36
4879,Penny,26,Female,Tucson,2024-08-16,54.05
4880,Alexander,28,Male,Detroit,2024-05-24,561.97
4881,Frank,21,Male,Atlanta,2023-12-24,340.08
4882,Bella,29,Female,Fresno,2024-04-04,477.31
4883,Kevin,19,Male,Oklahoma City,2024-01-22,254.8
4884,Nathan,18,Male,San Jose,2025-05-30,714.36
4885,Maria,19,Female,New York,2025-03-06,430.29
4886,Tina,30,Female,Virginia Beach,2023-09-26,222.39
4887,Samuel,34,Male,Seattle,2025-08-08,446.53
4888,Nina,41,Female,Nashville,2024-09-05,650.89
4889,Katherine,29,Female,Portland,2025-02-25,444.26
4890,Kevin,39,Male,Fort Worth,2025-08-14,192.25
4891,Rachel,45,Female,Indianapolis,2025-07-26,444.65
4892,William,18,Male,Fort Worth,2023-10-27,359.71
4893,Victor,38,Male,Indianapolis,2024-12-07,344.66
4894,Diana,48,Female,San Diego,2024-02-25,638.94
4895,Victoria,37,Female,Denver,2025-04-02,501.91
4896,Grace,31,Female,Los Angeles,2025-06-15,784.28
4897,Grace,38,Female,Colorado Springs,2023-09-24,676.98
4898,Victoria,51,Female,Fresno,2025-08-12,318.57
4899,Diana,20,Female,Columbus,2024-01-22,918.86
4900,Liam,26,Male,San Diego,2025-04-24,639.27
4901,Christopher,64,Male,Portland,2025-03-19,366.86
4902,George,18,Male,Columbus,2024-04-30,85.8
4903,Marcus,41,Male,Mesa,2025-04-19,268.05
4904,Thomas,34,Male,Columbus,2025-04-23,204.36
4905,Penny,56,Female,Washington DC,2023-12-21,276.33
4906,Bella,37,Female,Milwaukee,2024-10-21,414.78
4907,David,37,Male,Charlotte,2025-03-26,284.37
4908,Olivia,18,Female,Indianapolis,2025-01-05,210.89
4909,Nathan,26,Male,Fresno,2025-06-13,156.87
4910,Benjamin,52,Male,Washington DC,2023-09-04,453.62
4911,Alexander,25,Male,Columbus,2025-01-08,568.08
4912,Liam,20,Male,El Paso,2025-07-07,327.82
4913,Nathan,44,Male,Tucson,2024-09-29,851.05
4914,Charlotte,18,Female,Boston,2024-09-29,67.5
4915,Hannah,64,Female,Oklahoma City,2023-12-30,269.3
4916,Rachel,23,Female,Austin,2025-08-06,200.54
4917,Julia,30,Female,Albuquerque,2025-05-20,737.55
4918,Nina,37,Female,Colorado Springs,2024-08-08,561.86
4919,Samuel,18,Male,San Francisco,2024-03-27,318.74
4920,Ethan,44,Male,Virginia Beach,2024-08-07,332.67
4921,George,18,Male,New York,2023-10-19,884.66
4922,Benjamin,28,Male,Virginia Beach,2024-02-01,328.25
4923,David,18,Male,New York,2024-01-21,614.76
4924,Robert,22,Male,New York,2024-09-02,770.37
4925,Thomas,36,Male,Baltimore,2023-08-15,704.66
4926,Charlotte,18,Female,Mesa,2025-06-15,475.26
4927,Kevin,27,Male,San Antonio,2024-01-09,638.43
4928,David,26,Male,Nashville,2023-11-18,223.8
4929,Nathan,35,Male,Fort Worth,2025-01-20,855.06
4930,Fiona,60,Female,Nashville,2025-06-16,107.45
4931,Ethan,30,Male,Seattle,2025-04-23,365.1
4932,Emma,43,Female,Los Angeles,2024-04-07,259.92
4933,Thomas,47,Male,Chicago,2023-08-31,540.24
4934,Henry,35,Male,Washington DC,2024-10-16,314.83
4935,James,30,Male,Indianapolis,2025-06-15,240.26
4936,Hannah,18,Female,Columbus,2025-03-03,289.52
4937,Henry,47,Male,Los Angeles,2025-04-24,86.59
4938,Isabella,39,Female,Jacksonville,2025-05-05,345.03
4939,Alexander,18,Male,San Diego,2025-07-17,798.25
4940,Frank,22,Male,San Francisco,2024-05-14,1025.99
4941,Hannah,18,Female,Atlanta,2025-07-03,145.85
4942,Nina,30,Female,Seattle,2024-05-30,274.19
4943,Robert,38,Male,Los Angeles,2023-10-27,63.77
4944,Olivia,33,Female,Albuquerque,2024-03-22,174.95
4945,Ethan,61,Male,San Jose,2023-11-22,352.98
4946,Nathan,34,Male,Phoenix,2023-12-08,1052.34
4947,Diana,50,Female,Portland,2025-07-08,314.73
4948,Benjamin,54,Male,Chicago,2025-03-15,492.47
4949,Julia,58,Female,Louisville,2025-07-17,757.75
4950,Hannah,59,Female,Las Vegas,2024-12-01,1292.17
4951,Liam,44,Male,New York,2023-12-20,1720.01
4952,Olivia,37,Female,Chicago,2025-07-23,891.45
4953,Wendy,19,Female,Phoenix,2025-01-02,227.33
4954,Robert,26,Male,Denver,2025-06-23,579.84
4955,Isabella,31,Female,Fort Worth,2025-03-12,1230.16
4956,Robert,18,Male,Los Angeles,2024-01-25,258.83
4957,Wendy,33,Female,Seattle,2024-10-18,448.29
4958,Marcus,31,Male,San Francisco,2023-12-21,290.19
4959,Grace,18,Female,New York,2024-03-26,708.73
4960,Victoria,18,Female,Chicago,2024-12-30,219.15
4961,Olivia,37,Female,Louisville,2023-11-16,547.52
4962,Nina,28,Female,Tucson,2025-01-28,521.47
4963,Oliver,34,Male,Houston,2025-07-08,919.33
4964,Samuel,27,Male,Nashville,2025-07-08,476.88
4965,Frank,23,Male,Colorado Springs,2024-05-27,200.32
4966,Bella,36,Female,Milwaukee,2025-08-10,412.6
4967,Isabella,18,Female,Long Beach,2025-07-20,278.81
4968,Kevin,18,Male,Nashville,2023-09-07,522.99
4969,Wendy,30,Female,Nashville,2024-10-28,926.28
4970,Nina,30,Female,Long Beach,2025-06-18,423.17
4971,James,38,Male,Boston,2025-07-22,91.46
4972,Tina,28,Female,Detroit,2024-01-23,343.38
4973,Emma,25,Female,Jacksonville,2024-10-01,612.45
4974,Penny,28,Female,Oklahoma City,2025-06-29,202.8
4975,Bella,37,Female,Milwaukee,2023-11-25,434.36
4976,Alice,25,Female,Denver,2025-02-09,530.42
4977,James,30,Male,Tucson,2024-02-04,552.26
4978,Zoe,30,Female,Long Beach,2025-08-02,284.49
4979,Emma,26,Female,Nashville,2023-12-15,510.48
4980,Fiona,24,Female,Philadelphia,2025-05-23,534.9
4981,Rachel,23,Female,Indianapolis,2023-10-18,198.95
4982,Isaac,38,Male,El Paso,2025-01-14,114.71
4983,Alice,29,Female,Milwaukee,2024-11-24,523.85
4984,Grace,34,Female,Long Beach,2025-05-24,276.8
4985,Zoe,24,Female,Austin,2024-07-06,370.73
4986,Christopher,26,Male,El Paso,2024-02-24,623.52
4987,Katherine,41,Female,San Jose,2024-02-13,758.29
4988,Rachel,52,Female,El Paso,2023-10-03,66.79
4989,Maria,23,Female,Austin,2024-02-18,179.22
4990,Olivia,29,Female,Dallas,2023-11-01,525.27
4991,Nathan,22,Male,Oklahoma City,2023-08-15,750.88
4992,Frank,50,Male,Las Vegas,2024-05-23,778.43
4993,Henry,45,Male,Fresno,2025-01-31,477.65
4994,Maria,34,Female,Chicago,2025-07-23,513.31
4995,Luna,31,Female,San Antonio,2025-05-22,147.07
4996,Olivia,26,Female,New York,2024-08-09,279.64
4997,Quinn,38,Male,Kansas City,2024-05-17,143.77
4998,Wendy,34,Female,Austin,2024-09-17,70.88
4999,Oliver,34,Male,El Paso,2023-10-28,433.47
5000,Julia,34,Female,San Diego,2024-07-30,532.58
